velocity_mean,velocity_std,velocity_max,velocity_median,accel_mean,accel_std,accel_max,jerk_rms,jerk_std,jerk_max,path_efficiency,pause_count,pause_frequency,tremor_energy_ratio,spectral_entropy,direction_change_std,click_interval_mean,click_interval_cv,click_rate,label,participant,session_id,window_start_ms
3.1601952764622765,8.664682597323011,65.00744455354253,1.224444715065716e-10,188.1577055487395,507.7170479497418,4018.164912427865,46667.07587293682,43588.752309784155,376551.3316537354,0.0018632833952737854,1,2.0,3.5877418874320043e-10,0.500481195354937,1.4851516557713926,316.68,0.17337859485528928,52.0,Alert,eason02,20260221_152030,8464331.0
6.89594083986681,14.645223910241503,234.92186301718556,1.4380373887290169e-10,440.77994949362323,1002.7601394777367,22354.117161543414,100079.18697667465,91767.52850777414,1991418.860624615,0.009548295868991523,1,2.0,3.3451519145621217e-09,0.5004796068601811,1.4965958361211587,334.22222222222223,0.37955657558673583,74.0,Alert,eason02,20260221_152030,8479331.0
14.994068096710278,24.236112344521977,384.40662985179654,9.121483507222038,1010.1877258919362,1860.7515734083333,36562.79573155481,199190.86533779954,175882.83307673427,3238775.3828717945,0.004277650305103031,1,2.0,7.0692535398094385e-09,0.5005135296367976,1.5089152289759127,397.11764705882354,0.40316831597936736,138.0,Alert,eason02,20260221_152030,8494331.0
20.776730457605012,47.618611470379804,898.4186385406449,11.551721072775978,1450.4820113987712,3838.768551232997,82221.94303816378,389802.38571301854,364862.9409518977,7275473.739736427,0.0007176876088037203,0,0.0,8.656990231512985e-09,0.5005459983231313,1.4556335041957753,546.425925925926,0.7359319686862478,110.0,Alert,eason02,20260221_152030,8509331.0
29.227755153068554,78.1020203180134,1427.3170924402139,13.819934714321164,2119.712944791202,6353.710900078086,127821.92009648043,637375.1611379706,603811.2456568717,11145202.687649734,0.002011767112438883,0,0.0,1.6193926081345774e-08,0.5005279297091125,1.499390755409398,771.1621621621622,0.7803856537045397,76.0,Alert,eason02,20260221_152030,8524331.0
32.51178583353165,74.39183034188811,1427.3170924402139,17.49801637130774,2274.8070341007033,6018.388681330341,127821.92009648043,613090.2630098457,571922.3313317251,11145202.687649734,0.0026814416371217817,0,0.0,2.914396555418923e-08,0.5005228813997287,1.5622922450350427,898.71875,0.6442829983941057,66.0,Alert,eason02,20260221_152030,8539331.0
32.36226698258848,55.03563487697797,817.4278110490307,20.41852545805508,2121.2987657456356,4300.314893439867,76309.26010206358,452576.39552376565,403365.6190953631,6559378.624221616,0.0010296927568719484,1,2.0,1.8081122665654468e-08,0.5005460517423055,1.466043647016454,957.6451612903226,0.7027238784552139,64.0,Alert,eason02,20260221_152030,8554331.0
41.57327760533751,115.30938838048752,2433.1617800964855,21.04248064696148,2917.223150198643,9243.453893924328,220262.99181625294,907205.4551144292,862583.4128068768,19305234.981421538,0.0012222120627934639,1,2.0,3.7798844800964344e-08,0.500544313527771,1.4468988034931605,941.3448275862069,0.7788139160199302,60.0,Alert,eason02,20260221_152030,8569331.0
38.53697578768989,118.48852640737945,2433.1617800964855,17.962651194760145,2774.253633276103,9555.43940532881,220262.99181625294,934344.5126455853,895405.2801485122,19305234.981421538,0.001728197023888614,0,0.0,1.4500873408275023e-08,0.5005259925187067,1.485876486155882,874.8823529411765,0.7101082025047787,70.0,Alert,eason02,20260221_152030,8584331.0
26.04027070477564,61.25248143909085,1177.7290198479939,14.655445142712892,1885.4563711119763,4957.021696493842,112000.21305530048,504781.33651708026,470556.6395423661,9953040.930727363,0.004050147734516458,0,0.0,1.0303031460380143e-08,0.5005382809944696,1.4765425630105797,882.6666666666666,0.721479678471807,68.0,Alert,eason02,20260221_152030,8599331.0
225.19931846882977,1528.165451366351,51753.08822449964,16.171978802849182,8389.165909577074,96561.66668296064,2878939.154532292,8659801.202137882,8627696.437242806,289107173.86136335,0.050940921311500166,0,0.0,8.566974115314141e-07,0.5002296579749426,1.396079396651172,1095.6538461538462,0.6855440336742983,54.0,Alert,eason02,20260221_152030,8614331.0
213.080051875268,1529.378238957757,51753.08822449964,2.283857169168841,7465.986592168216,96585.01734136182,2878939.154532292,8654506.173616884,8629719.938344447,289107173.86136335,0.0550446807403332,1,2.0,0.0002264411049040879,0.6658314681839923,0.9313264770039732,1168.6363636363637,0.6957660230960545,24.0,Alert,eason02,20260221_152030,8629331.0
0.5704077874623826,5.991054458009395,119.19264453773869,0.02546992002976367,20.116129187177744,213.47764132269705,4594.3236169932525,15441.480320172172,15369.373337574501,286866.34273551014,0.4256818424765138,1,2.0,7.625957747235825e-16,0.5005139469023869,0.07747717986041983,0.0,0.0,0.0,Alert,eason02,20260221_152030,8644331.0
145.46126059018457,524.6121918505892,4660.160652111403,0.025469920041132355,2622.1358833260983,9642.278893020984,172630.04341731186,667949.7257791641,652933.255258078,15075093.980931094,0.16559821454845794,1,2.0,1.4706902608860571e-08,0.5009249757810486,0.3701848631414784,825.0,0.2139957575909194,8.0,Alert,eason02,20260221_152030,8659331.0
247.01709381151502,635.3166508927682,4660.160652111403,31.307945740119603,3775.7007427489266,10372.79395757374,172630.04341731186,701136.0172907421,673489.0174927342,15075093.980931094,0.04312731317666079,3,6.0,0.00041450421893406906,0.9332367033496474,0.8554863247211236,1125.75,0.48224627422268995,10.0,Alert,eason02,20260221_152030,8674331.0
204.34073666759744,1096.7741233498843,24668.78964086272,31.30794574028159,7124.685896264101,70003.4202128784,1880711.2733396972,6174421.987646858,6146056.346365962,167104149.9041439,0.10819469874727264,3,6.0,1.0271838000984311e-05,0.5038987600748835,1.1221245697078202,6435.25,1.330078522252073,10.0,Alert,eason02,20260221_152030,8689331.0
176.18868477167615,1326.8457666687073,28370.66766755857,14.537575520333046,9397.981394530438,84957.59371887511,1880711.2733396972,7474007.974696325,7427879.107978036,167104149.9041439,0.03488621002070164,4,8.0,5.3336586049585944e-06,0.5010715344022612,1.3104631781690912,1850.3636363636363,1.3310831249113624,24.0,Alert,eason02,20260221_152030,8704331.0
87.65072574724263,843.3065838149932,28370.66766755857,11.96488151922965,4428.689369216204,48796.10488877901,1400758.304799953,4242641.2954201605,4224830.043102317,139001673.47511873,0.0007912567847794243,3,6.0,3.431927610829099e-05,0.5237126007490269,1.4435068052266125,1296.8,1.3006111813883943,42.0,Alert,eason02,20260221_152030,8719331.0
25.83293496673043,68.95031324308292,1613.6237379998147,11.996746330538304,1784.297837210269,5562.758590569844,149178.16518611304,559441.5130145072,532066.4585303942,13299816.027613005,0.001991443955946778,3,6.0,2.9769703409424085e-08,0.5005350762859111,1.3932107613813227,963.3333333333334,0.9091099081968532,26.0,Alert,eason02,20260221_152030,8734331.0
25.365777436248774,80.15775920413853,1916.6185793041616,8.496294345015194,1670.8102419535312,6205.993939662397,137108.78736959147,605257.3618415651,583599.4710826097,12293241.276495134,0.002704598836150745,6,12.0,1.6652384906632067e-08,0.5005595494088444,1.431150102308721,2355.6666666666665,1.1851350876386557,8.0,Alert,eason02,20260221_152030,8749331.0
27.48894708774162,107.34226227700083,1988.8239608576819,8.869697249690269,1928.8935960056651,8643.861790105044,186238.15544898662,842600.8391008986,821859.6183117108,16242953.809766047,0.0013981945852209973,6,12.0,1.0834383080490159e-08,0.5005099863908622,1.436086636277445,2471.5,0.8914027759953236,22.0,Alert,eason02,20260221_152030,8764331.0
28.499338517736053,92.51278550706715,1988.8239608576819,10.911668101722807,2054.542010783797,7570.564302279599,186238.15544898662,753718.7337761738,726821.4157479989,16242953.809766047,0.002348895348257343,2,4.0,2.294384011885707e-08,0.5005371258459455,1.4591200618862015,3990.0,1.136843178745047,16.0,Alert,eason02,20260221_152030,8779331.0
21.62572221842147,48.014577134404426,822.2149388298246,9.407776357907185,1445.3174563195475,3690.1373086543867,77716.2459902896,379035.56494556525,352685.8971949113,6715424.627862551,0.0023299672089043405,4,8.0,3.070306959398438e-08,0.5004986798942946,1.4580361148789942,3114.8,1.2495468766950701,12.0,Alert,eason02,20260221_152030,8794331.0
23.956147490927144,80.40186053726458,1577.9385862417407,8.75643449206705,1594.3938870455086,6391.09819707765,146465.0368976851,622777.358840542,603814.4997852963,12860854.469526006,0.0026139635997093264,5,10.0,1.7102752712547923e-08,0.5005643775295578,1.473630496583261,1934.0,1.482132283506085,32.0,Alert,eason02,20260221_152030,8809331.0
36.091466177428785,142.19332978905024,2327.0113857284036,10.482107247763281,2610.9899167190756,11611.239896613391,202696.6776427637,1130338.904364788,1101797.59989372,18332008.47308387,0.0016462049770728296,1,2.0,3.552751121860262e-08,0.5005599649870318,1.5479758657710194,1074.4,0.8235213468905656,32.0,Alert,eason02,20260221_152030,8824331.0
35.699234570384846,161.93330843789178,2924.1980021939244,8.99945380923231,2637.3400211282024,13157.713497259334,269968.4498671837,1273185.365763357,1247249.522356185,23484992.289848186,0.0015743251649586473,2,4.0,4.4113891209497687e-08,0.5005378399244709,1.4117103550572374,2830.2,1.173142437682698,22.0,Alert,eason02,20260221_152030,8839331.0
36.458141898652144,188.852961244402,4348.716703423601,9.609845383360508,2625.9646388863766,15129.906279358353,408085.55443849764,1445952.375595045,1423835.1662840606,35246713.582027204,0.0003073542989477148,2,4.0,3.470606860649697e-08,0.5005505852491503,1.37872985070853,3918.4285714285716,0.9325087757926545,16.0,Alert,eason02,20260221_152030,8854331.0
34.80748469724525,224.40317619254913,4677.115101958768,8.58817429325152,2655.0563484484182,18304.304379644043,446569.1673722977,1753476.7296029087,1734549.9108486702,39639800.18436716,0.001536939557199633,2,4.0,1.569625724982858e-08,0.500555955593445,1.4127495602860514,3411.5,0.7553793262460439,14.0,Alert,eason02,20260221_152030,8869331.0
65.94735278326853,288.71967365265107,4677.115101958768,7.560486305542469,2333.294888472394,14065.465790377317,446569.1673722977,1325989.537303289,1312046.751773329,39639800.18436716,0.012233451218585099,3,6.0,1.7488296192398818e-08,0.500535975599311,1.328407948050065,3934.1428571428573,0.6673659624858439,16.0,Alert,eason02,20260221_152030,8884331.0
227.49203154216556,694.950353865458,7319.431588433899,3.268960216633211,3693.8513677644796,12867.090715424698,270100.9308303671,963117.5132526902,944321.4733210147,27711428.46846504,0.1509169887850064,5,10.0,0.00024765259879841136,1.080766439929854,1.1357547721117658,0.0,0.0,2.0,Fatigued,eason02,20260221_152030,10714331.0
208.9254729068408,731.6408727025936,8208.765668660471,1.4619884671959826,2885.8982753938603,11257.18858853584,236301.30982155455,535239.0493925712,515867.46493525256,11439493.520963022,0.35941012402189143,8,16.0,0.00035246700742024744,1.2082906373010092,1.0051095576838607,0.0,0.0,2.0,Fatigued,eason02,20260221_152030,10729331.0
328.824359112564,800.1775478082216,8208.765668660471,12.177935655623195,4037.776330956761,12842.501945085978,236301.30982155455,772700.7807458125,744432.8093802702,16265967.051205628,0.04657857692507574,7,14.0,7.808982737766661e-05,0.7273765527024574,1.0570121757720963,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,10744331.0
440.5549457703554,912.2109652493459,10727.296071739202,117.83525632564375,5348.82725639768,17338.69794503435,233817.66611164078,1125688.3847543073,1091020.533899183,19330258.41012017,0.05299326038209268,3,6.0,0.000442357221821832,1.0357600373955869,1.1354709679748043,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,10759331.0
458.1335972725043,1033.8397504163918,10727.296071739202,115.35544277613752,5847.809890112697,17986.907145424117,233817.66611164078,1037644.3235726679,998972.890304832,19330258.41012017,0.18761230525715944,2,4.0,0.0001793955390822828,0.63806047696415,0.8837069619592508,0.0,0.0,2.0,Fatigued,eason02,20260221_152030,10774331.0
241.5346534803519,647.9584301799865,8368.478715680088,71.40005186841583,3287.803080143161,9043.176473794301,155948.50794393575,432698.4474811559,398214.8111237228,6752185.18636394,0.13506913420354852,1,2.0,0.00016276990717515417,0.8469213567496043,0.800873467246864,0.0,0.0,2.0,Fatigued,eason02,20260221_152030,10789331.0
203.36602284190144,900.9245946964297,30155.45913133423,36.8433696931059,4910.679475400019,52598.67444405718,1543248.049279954,4736648.069160385,4721529.168711662,157863861.2065022,0.21284267679604635,4,8.0,6.0893867790966955e-05,0.6767006832131329,1.2581640141414274,294.7,0.42429600810738693,22.0,Fatigued,eason02,20260221_152030,10804331.0
200.5240923133101,906.8671717862269,30155.45913133423,15.875416287160014,4657.525974347989,52558.379917351805,1543248.049279954,4733335.094448794,4719912.838597922,157863861.2065022,0.10977143960877071,8,16.0,4.618421568480689e-05,0.5825903058438753,1.4188291219694777,294.7,0.42429600810738693,22.0,Fatigued,eason02,20260221_152030,10819331.0
267.0182158965496,1230.7156209734985,38060.64525692297,13.540646037426402,6209.245873879522,68712.44763233156,1994781.6825984556,6162657.681920753,6145506.361881265,205106542.68609866,0.02631566726939341,10,20.0,7.193229118864141e-05,0.712759312596372,1.3671528626780036,1094.6666666666667,0.7113666239551988,8.0,Fatigued,eason02,20260221_152030,10834331.0
308.68125430707875,1287.44628962116,38060.64525692297,8.865884941594661,6461.306062085788,69001.61736368218,1994781.6825984556,6177840.246684741,6159211.949049295,205106542.68609866,0.0392871020159698,8,16.0,0.00013681265264892795,0.7386802070092956,1.4801794738519638,1315.0,1.1276548620955054,16.0,Fatigued,eason02,20260221_152030,10849331.0
180.89490824914785,509.8428467613172,5600.482730724623,5.2204745001286135,2185.357179976657,7702.797993681375,210550.3960337972,475179.0839084048,461173.9913032786,11743845.100923404,0.10659068362434185,6,12.0,5.281057299468563e-05,0.640450185992609,1.1534731365082525,429.6666666666667,0.3643050288271469,8.0,Fatigued,eason02,20260221_152030,10864331.0
128.6147829352865,368.93708792455544,2802.9546206139626,1.4925582560964414,1931.645399179237,5392.568662294107,76787.10841783222,242249.2916346164,226699.7754529007,4231795.659416609,0.06032264299666399,9,18.0,2.417182245902555e-05,0.6005559291191465,1.070134958914396,0.0,0.0,2.0,Fatigued,eason02,20260221_152030,10879331.0
261.8460121591819,768.7279635990997,9337.86142946923,2.632345627729177,4199.290029756081,15305.230997655668,345534.55374490074,1186722.9674806427,1168601.5043392382,33060197.36796497,0.08407542337636671,13,26.0,4.7052781536528944e-05,0.6152662548516301,1.098949914905895,0.0,0.0,2.0,Fatigued,eason02,20260221_152030,10894331.0
259.01895380553185,748.3133873330678,9337.86142946923,8.96164867005275,4000.256375135613,14992.594036733146,345534.55374490074,1178062.687286853,1160117.7304340166,33060197.36796497,0.1412842636342572,7,14.0,2.1416305243978483e-05,0.5393725203473596,1.5314751223078766,3258.0,0.0,4.0,Fatigued,eason02,20260221_152030,10909331.0
195.07461139115986,733.0334976330744,7444.955581228345,6.426555270885099,2263.0369069637095,7416.04331204474,110811.88476552562,273655.0424810124,255083.80902258292,5441702.484985294,0.10614882114872355,7,14.0,0.0001379564436976903,0.8385257231376824,1.732153030254975,11809.5,0.7241204115330878,6.0,Fatigued,eason02,20260221_152030,10924331.0
200.85165031032722,793.2851964997453,7444.955581228345,3.166753966459906,2473.1451229622207,8968.432283700373,129332.1086462504,387711.0979178981,372896.88834697305,8067226.413659218,0.25847616428639275,10,20.0,1.168213621829378e-05,0.475356149445179,1.1028197125533106,8240.5,0.21606698622656392,6.0,Fatigued,eason02,20260221_152030,10939331.0
63.51717524692341,364.0479440137482,4914.2056422415135,0.7536876167404158,1038.6292636612716,5716.965231631482,129332.1086462504,303933.9642656887,298680.4329960284,8067226.413659218,0.8090479030156957,12,24.0,7.115956584430978e-06,0.6159515862695293,1.0789736900197182,10021.0,0.0,4.0,Fatigued,eason02,20260221_152030,10954331.0
90.13674911776421,379.15673527596294,3974.9362788140684,0.665776045284604,1357.5788263861898,4553.053881783412,65936.11261129087,256249.49097767434,244202.38724146425,4112599.3244649386,0.11297989736158419,8,16.0,5.554835049329616e-07,0.503535459642902,1.151291558094857,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,10969331.0
119.83471061356052,410.03814510911883,3974.9362788140684,1.3386866683965364,1930.4493788869536,5864.877355066298,94343.90497468032,346508.9519585525,328799.56475346757,4950504.160444161,0.09208318535134045,7,14.0,1.59254740680171e-05,0.5141757873176726,1.1765567196833748,3175.0,0.0,4.0,Fatigued,eason02,20260221_152030,10984331.0
46.12498953914182,172.0383475773687,2609.8044477729013,21.3043720910832,729.6030200422881,3962.0149391902182,94343.90497468032,240461.01397955016,236337.2709549161,4950504.160444161,0.49809905348310013,5,10.0,2.4125375096309843e-06,0.5247304665635075,1.03304784631339,3175.0,0.0,4.0,Fatigued,eason02,20260221_152030,10999331.0
21.304372091249082,2.4470628385648796e-10,21.30437209212967,21.3043720912554,2.6106760997697698e-08,1.7043505922237735e-08,1.1823431123048067e-07,3.883487851323524e-06,2.1185143308738905e-06,1.4199936584607398e-05,1.0,0,0.0,9.048078682053825e-16,0.5027749815648805,4.72681203527636e-12,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11014331.0
21.304372091249224,1.8969134978985025e-10,21.304372092048038,21.304372091253512,1.991687084445577e-08,1.3672697083437687e-08,1.1823431123048067e-07,3.03245796930656e-06,1.7202554504495418e-06,1.4101293005944708e-05,1.0,0,0.0,1.1584626395139073e-15,0.5038178952212171,3.653039869179639e-12,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11029331.0
21.304372091249242,1.4586722060545131e-10,21.304372091884282,21.304372091251384,1.5228130706345064e-08,9.916794265108171e-09,7.965383727243242e-08,2.253757330510491e-06,1.2194161787756318e-06,9.097788744721837e-06,1.0,0,0.0,1.661923820618925e-15,0.5058470313281875,2.7359851035410273e-12,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11044331.0
21.304372091249434,1.3234664573491615e-10,21.304372091764293,21.304372091252816,1.3285405577693104e-08,8.97178827508599e-09,6.824998772482847e-08,1.9730360103169017e-06,1.0942014265853543e-06,7.517098881551892e-06,1.0,0,0.0,2.9252457373869952e-15,0.5107773494301062,2.3220789923575567e-12,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11059331.0
21.304372091249377,1.0734142188553353e-10,21.304372091764293,21.30437209125216,1.0014614169838712e-08,8.03206418081939e-09,6.824998772482847e-08,1.568472353231275e-06,9.771913116609733e-07,7.517098881551892e-06,1.0,0,0.0,8.212933133752306e-15,0.5298547979948853,1.768751994226947e-12,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11074331.0
21.304372091249196,6.355746933769618e-11,21.30437209152349,21.30437209125017,5.868564761594704e-09,4.778557222628624e-09,4.324678537823136e-08,9.168573537586842e-07,5.770090332822128e-07,5.251867414870825e-06,1.0,0,0.0,1.4084470906113272e-13,0.59221455112104,1.0174371059597617e-12,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11089331.0
21.304372091249295,3.4953108690105686e-11,21.304372091414272,21.30437209124962,3.599850065706948e-09,2.865312762570522e-09,2.2739143831779087e-08,5.661728231667082e-07,3.531700360992524e-07,3.2407779400358303e-06,1.0,0,0.0,2.5980312227058517e-14,0.58849959192976,7.567699405743736e-13,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11104331.0
143.19934516476584,666.8557263766997,7997.954944520322,21.30437209124082,1916.5808297490844,9639.188911390445,193367.03357061459,636044.0276215869,629727.861058718,18121265.079146173,0.5774097123082604,3,6.0,0.0007777793203780114,1.7187765851586763,0.5010213366980386,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11119331.0
286.45253288417376,748.2101139061375,7997.954944520322,20.420908343521944,3191.0123132371928,10150.416006156745,193367.03357061459,677586.2505467425,659577.6257275856,18121265.079146173,0.1773826664839775,4,8.0,2.964844209999449e-05,0.6490172075948206,0.6841642402753257,564.0,0.255101529268707,8.0,Fatigued,eason02,20260221_152030,11134331.0
261.18600610188685,615.7734092460316,5184.2852820046655,14.228893807574199,2151.628390359587,5986.296688171478,67280.89867725922,290566.6237048589,273185.24591268064,5865392.515149523,0.1641330386987749,6,12.0,5.0073390073001995e-05,0.6561654763463969,0.9148625788879836,564.0,0.255101529268707,8.0,Fatigued,eason02,20260221_152030,11149331.0
232.10053088484045,621.1224371481741,5184.2852820046655,3.297904871725052,2351.8882229237583,6315.477206541379,67280.89867725922,259849.134799193,240284.05295749046,2894767.382143955,0.018748063235609378,9,18.0,9.061768206946214e-05,0.779223935035471,1.3265318460385251,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11164331.0
297.6660570553671,703.9699109627452,7700.4101106249445,9.168810428199363,4011.6890247069864,12172.609861194267,298578.9425309729,753082.557634931,722967.6248538091,17629240.10400477,0.05058971694212355,8,16.0,0.00015937734161597248,0.8746834374032137,1.6235297094880394,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11179331.0
286.5705557620094,757.302170750965,7700.4101106249445,2.0574157998421287,4133.278037644988,12916.242705249351,298578.9425309729,761579.9052053749,733378.5636830601,17629240.10400477,0.04332351419039607,10,20.0,0.00023784701542752028,1.0031059675133716,1.5397003451743796,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11194331.0
173.68419604926794,696.4726737135696,9094.470742624635,0.4952945108583368,2964.8900988528358,14865.74244963484,380776.3276751063,926837.1559791155,916206.3694007398,27977383.521925338,0.20485825764023152,7,14.0,3.397880564606e-05,0.6001272626994554,1.0236795967841648,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11209331.0
77.45927378525523,523.9254171300705,9094.470742624635,0.07836990605483152,1864.0964683721572,13817.793066807792,380776.3276751063,916546.3575754223,909171.1821582795,27977383.521925338,0.5722788823649541,5,10.0,3.425263689408632e-05,0.6314004958962773,1.1742157367216095,3158.75,0.7339007668892393,10.0,Fatigued,eason02,20260221_152030,11224331.0
151.10123993917657,558.4370865311581,7447.687397038119,3.280527479578013,2017.1322415235468,9207.602215719771,269094.4329538943,560701.9588576291,546423.6691568576,13638267.459868036,0.4721591851194972,6,12.0,2.629957605384142e-05,0.6103825872220212,1.509373185434158,2136.875,0.9154634848800758,18.0,Fatigued,eason02,20260221_152030,11239331.0
263.7738676015908,597.3381352813398,7447.687397038119,34.77851527608399,2655.466074375247,9435.166018379145,269094.4329538943,557379.4060977896,538119.099556114,13638267.459868036,0.16800698338371994,6,12.0,0.0005466126418226764,1.0265354734574368,1.1935508138372002,888.3333333333334,0.2500182858541405,8.0,Fatigued,eason02,20260221_152030,11254331.0
219.15333088109463,859.8302145815827,28774.471390436618,40.715458906847516,4544.794428786343,50246.54131599168,1470685.7213157774,4465137.4488199325,4451456.767622231,150871206.77852607,0.12529920480491397,6,12.0,0.00013127746818101697,0.6513117625729752,0.8609316319509743,2233.0,0.0,4.0,Fatigued,eason02,20260221_152030,11269331.0
184.99117793700387,899.8952815769476,28774.471390436618,33.062083418420414,5182.537793651761,52500.99004895483,1470685.7213157774,4677374.615777823,4657535.718825319,150871206.77852607,0.2321673066899083,6,12.0,3.62104328571201e-06,0.507713462492389,1.2301562148015968,2233.0,0.0,4.0,Fatigued,eason02,20260221_152030,11284331.0
384.3287752356871,1289.7598965770183,28557.29830708304,31.447899925215197,7381.806387231318,52812.65711543395,1478757.0747773824,4678826.447399975,4651599.871350884,152607338.5227005,0.09381531521496474,8,16.0,0.0006373565977300182,1.2087770802133107,1.2662070098572666,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11299331.0
433.96468346851753,1368.765170619098,28557.29830708304,4.228716550900138,7666.259689095739,51000.06766243248,1478757.0747773824,4485945.099010058,4462256.087878319,152607338.5227005,0.0858335997624013,9,18.0,0.00016805077262774785,0.9420713089460638,1.0725178796249397,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11314331.0
204.5694647959362,634.597037793079,5592.963635612137,1.2538980396261228,2707.4169801655144,8034.707895356964,100732.96094273099,460220.9913726128,442842.60145096027,10586864.554683093,0.0866699624480864,7,14.0,5.5741315011301875e-05,0.6408706261226963,1.2613441159832979,0.0,0.0,0.0,Fatigued,eason02,20260221_152030,11329331.0
169.96338168079382,472.97220813110744,4137.290450631846,0.8809685970111409,2343.3541511804883,6854.614997227975,135877.61057078317,381537.7621220655,362673.89555583755,7443946.67115907,0.35046433985772096,6,12.0,5.233571557917951e-05,0.5220619241682525,1.1218350692401833,1815.0,0.7480332643288631,8.0,Fatigued,eason02,20260221_152030,11344331.0
