timestamp_ms,x,y,event_type,button,dx,dy
695560626,1654,1298,move,,0,0
695560634,1667,1296,move,,0,0
695560642,1679,1291,move,,0,0
695560650,1694,1287,move,,0,0
695560658,1709,1278,move,,0,0
695560666,1725,1268,move,,0,0
695560674,1748,1251,move,,0,0
695560682,1778,1225,move,,0,0
695560690,1819,1183,move,,0,0
695560698,1868,1124,move,,0,0
695560706,1927,1046,move,,0,0
695560714,1985,958,move,,0,0
695560722,2039,861,move,,0,0
695560730,2087,762,move,,0,0
695560738,2136,659,move,,0,0
695560746,2180,559,move,,0,0
695560754,2221,472,move,,0,0
695560762,2260,397,move,,0,0
695560770,2294,337,move,,0,0
695560778,2324,288,move,,0,0
695560786,2345,256,move,,0,0
695560794,2358,236,move,,0,0
695560803,2366,223,move,,0,0
695560810,2370,214,move,,0,0
695560818,2373,209,move,,0,0
695560826,2374,206,move,,0,0
695560834,2375,204,move,,0,0
695560842,2375,202,move,,0,0
695560850,2375,199,move,,0,0
695560858,2375,195,move,,0,0
695560866,2375,192,move,,0,0
695560874,2374,189,move,,0,0
695560882,2371,185,move,,0,0
695560891,2370,182,move,,0,0
695560898,2368,179,move,,0,0
695560906,2367,175,move,,0,0
695560914,2366,173,move,,0,0
695560922,2365,171,move,,0,0
695560930,2364,168,move,,0,0
695560938,2363,165,move,,0,0
695560946,2360,160,move,,0,0
695560954,2358,153,move,,0,0
695560962,2356,145,move,,0,0
695560970,2355,136,move,,0,0
695560978,2353,128,move,,0,0
695560986,2352,123,move,,0,0
695560994,2352,120,move,,0,0
695561002,2352,118,move,,0,0
695561010,2352,117,move,,0,0
695561018,2352,116,move,,0,0
695561026,2351,116,move,,0,0
695561058,2351,116,move,,0,0
695561066,2350,117,move,,0,0
695561074,2349,118,move,,0,0
695561082,2348,120,move,,0,0
695561090,2347,122,move,,0,0
695561098,2346,125,move,,0,0
695561106,2345,129,move,,0,0
695561114,2344,132,move,,0,0
695561122,2342,136,move,,0,0
695561130,2341,141,move,,0,0
695561138,2340,148,move,,0,0
695561146,2340,152,move,,0,0
695561154,2340,157,move,,0,0
695561162,2340,161,move,,0,0
695561170,2340,165,move,,0,0
695561178,2340,169,move,,0,0
695561186,2340,172,move,,0,0
695561194,2340,175,move,,0,0
695561202,2340,178,move,,0,0
695561210,2340,182,move,,0,0
695561218,2340,183,move,,0,0
695561226,2340,185,move,,0,0
695561234,2340,187,move,,0,0
695561242,2340,189,move,,0,0
695561250,2340,190,move,,0,0
695561258,2340,191,move,,0,0
695561266,2340,192,move,,0,0
695561274,2340,193,move,,0,0
695561282,2341,193,move,,0,0
695561290,2341,194,move,,0,0
695561306,2341,195,move,,0,0
695561346,2341,195,click_down,left,0,0
695561386,2341,195,click_up,left,0,0
695562226,1637,1550,click_down,left,0,0
695562275,1637,1550,click_up,left,0,0
695562306,1637,1550,move,,0,0
695562314,1637,1549,move,,0,0
695562322,1637,1547,move,,0,0
695562330,1637,1544,move,,0,0
695562338,1637,1540,move,,0,0
695562346,1638,1536,move,,0,0
695562354,1640,1531,move,,0,0
695562362,1641,1525,move,,0,0
695562370,1642,1516,move,,0,0
695562378,1644,1508,move,,0,0
695562386,1645,1498,move,,0,0
695562394,1647,1487,move,,0,0
695562402,1650,1477,move,,0,0
695562410,1655,1462,move,,0,0
695562418,1659,1448,move,,0,0
695562426,1666,1431,move,,0,0
695562434,1673,1413,move,,0,0
695562442,1678,1394,move,,0,0
695562450,1683,1374,move,,0,0
695562458,1686,1352,move,,0,0
695562466,1688,1326,move,,0,0
695562474,1690,1288,move,,0,0
695562482,1690,1247,move,,0,0
695562490,1690,1202,move,,0,0
695562498,1686,1152,move,,0,0
695562506,1681,1101,move,,0,0
695562514,1673,1046,move,,0,0
695562522,1665,991,move,,0,0
695562530,1655,932,move,,0,0
695562538,1640,860,move,,0,0
695562546,1625,780,move,,0,0
695562554,1611,704,move,,0,0
695562562,1597,636,move,,0,0
695562570,1589,581,move,,0,0
695562578,1584,542,move,,0,0
695562586,1584,517,move,,0,0
695562594,1584,498,move,,0,0
695562602,1585,482,move,,0,0
695562610,1588,467,move,,0,0
695562618,1591,453,move,,0,0
695562626,1594,438,move,,0,0
695562634,1596,426,move,,0,0
695562642,1597,416,move,,0,0
695562650,1599,406,move,,0,0
695562658,1599,399,move,,0,0
695562666,1600,393,move,,0,0
695562674,1600,388,move,,0,0
695562682,1601,384,move,,0,0
695562690,1602,379,move,,0,0
695562698,1604,373,move,,0,0
695562706,1605,366,move,,0,0
695562714,1606,360,move,,0,0
695562722,1608,355,move,,0,0
695562731,1609,350,move,,0,0
695562738,1610,347,move,,0,0
695562746,1611,345,move,,0,0
695562754,1611,343,move,,0,0
695562762,1612,342,move,,0,0
695562770,1612,340,move,,0,0
695562778,1613,340,move,,0,0
695562786,1613,338,move,,0,0
695562794,1614,336,move,,0,0
695562802,1616,334,move,,0,0
695562810,1617,330,move,,0,0
695562818,1618,327,move,,0,0
695562826,1620,325,move,,0,0
695562834,1622,323,move,,0,0
695562842,1623,321,move,,0,0
695562850,1625,317,move,,0,0
695562858,1626,315,move,,0,0
695562866,1628,313,move,,0,0
695562874,1630,310,move,,0,0
695562882,1631,308,move,,0,0
695562890,1633,304,move,,0,0
695562898,1634,301,move,,0,0
695562906,1636,298,move,,0,0
695562914,1637,296,move,,0,0
695562922,1639,292,move,,0,0
695562930,1640,290,move,,0,0
695562938,1643,288,move,,0,0
695562946,1644,286,move,,0,0
695562954,1646,283,move,,0,0
695562962,1648,281,move,,0,0
695562970,1649,279,move,,0,0
695562978,1650,278,move,,0,0
695562986,1651,277,move,,0,0
695562994,1652,276,move,,0,0
695563050,1652,275,move,,0,0
695563058,1652,275,click_down,left,0,0
695563130,1652,275,click_up,left,0,0
695563146,1652,275,move,,0,0
695563170,1653,275,move,,0,0
695563178,1655,279,move,,0,0
695563186,1660,288,move,,0,0
695563194,1666,301,move,,0,0
695563202,1675,319,move,,0,0
695563210,1688,347,move,,0,0
695563218,1712,394,move,,0,0
695563226,1743,450,move,,0,0
695563234,1778,518,move,,0,0
695563242,1821,594,move,,0,0
695563250,1867,678,move,,0,0
695563258,1918,766,move,,0,0
695563266,1968,854,move,,0,0
695563274,2015,942,move,,0,0
695563282,2062,1030,move,,0,0
695563290,2102,1109,move,,0,0
695563298,2135,1188,move,,0,0
695563306,2165,1258,move,,0,0
695563314,2190,1325,move,,0,0
695563322,2210,1386,move,,0,0
695563330,2226,1439,move,,0,0
695563338,2238,1480,move,,0,0
695563346,2247,1516,move,,0,0
695563354,2255,1545,move,,0,0
695563362,2260,1565,move,,0,0
695563370,2265,1584,move,,0,0
695563378,2268,1598,move,,0,0
695563386,2270,1610,move,,0,0
695563394,2270,1609,move,,0,0
695563402,2270,1605,move,,0,0
695563410,2270,1606,move,,0,0
695563418,2270,1603,move,,0,0
695563426,2270,1605,move,,0,0
695563434,2270,1605,move,,0,0
695563442,2268,1606,move,,0,0
695563450,2267,1605,move,,0,0
695563458,2266,1606,move,,0,0
695563466,2265,1604,move,,0,0
695563474,2262,1602,move,,0,0
695563482,2260,1602,move,,0,0
695563490,2257,1602,move,,0,0
695563498,2253,1601,move,,0,0
695563506,2249,1600,move,,0,0
695563514,2244,1600,move,,0,0
695563522,2238,1599,move,,0,0
695563530,2232,1599,move,,0,0
695563538,2226,1599,move,,0,0
695563546,2218,1599,move,,0,0
695563554,2209,1599,move,,0,0
695563562,2203,1597,move,,0,0
695563570,2196,1596,move,,0,0
695563578,2190,1595,move,,0,0
695563586,2183,1592,move,,0,0
695563594,2176,1591,move,,0,0
695563602,2171,1588,move,,0,0
695563610,2168,1587,move,,0,0
695563618,2165,1586,move,,0,0
695563626,2161,1584,move,,0,0
695563634,2159,1583,move,,0,0
695563642,2156,1581,move,,0,0
695563650,2154,1578,move,,0,0
695563658,2152,1577,move,,0,0
695563666,2150,1576,move,,0,0
695563674,2149,1576,move,,0,0
695563682,2148,1575,move,,0,0
695563690,2147,1575,move,,0,0
695563698,2145,1575,move,,0,0
695563706,2143,1574,move,,0,0
695563714,2141,1573,move,,0,0
695563722,2138,1573,move,,0,0
695563730,2135,1572,move,,0,0
695563738,2133,1571,move,,0,0
695563746,2131,1571,move,,0,0
695563754,2129,1571,move,,0,0
695563762,2127,1570,move,,0,0
695563770,2126,1570,move,,0,0
695563866,2126,1570,click_down,left,0,0
695563946,2126,1570,click_up,left,0,0
695563986,2126,1569,move,,0,0
695564042,2126,1568,move,,0,0
695564058,2126,1568,move,,0,0
695564074,2126,1567,move,,0,0
695564082,2127,1566,move,,0,0
695564098,2128,1565,move,,0,0
695564106,2128,1564,move,,0,0
695564114,2129,1564,move,,0,0
695564122,2130,1562,move,,0,0
695564130,2131,1560,move,,0,0
695564138,2132,1558,move,,0,0
695564146,2132,1556,move,,0,0
695564154,2133,1552,move,,0,0
695564162,2133,1549,move,,0,0
695564170,2133,1545,move,,0,0
695564178,2133,1540,move,,0,0
695564186,2133,1536,move,,0,0
695564194,2133,1531,move,,0,0
695564202,2133,1527,move,,0,0
695564210,2133,1522,move,,0,0
695564218,2134,1518,move,,0,0
695564226,2136,1511,move,,0,0
695564234,2137,1506,move,,0,0
695564242,2138,1500,move,,0,0
695564250,2139,1495,move,,0,0
695564258,2141,1491,move,,0,0
695564266,2142,1486,move,,0,0
695564274,2144,1481,move,,0,0
695564282,2146,1478,move,,0,0
695564290,2149,1474,move,,0,0
695564298,2151,1471,move,,0,0
695564306,2153,1466,move,,0,0
695564314,2157,1463,move,,0,0
695564322,2162,1457,move,,0,0
695564330,2168,1452,move,,0,0
695564338,2171,1448,move,,0,0
695564346,2177,1443,move,,0,0
695564354,2180,1440,move,,0,0
695564362,2183,1436,move,,0,0
695564370,2186,1434,move,,0,0
695564378,2189,1432,move,,0,0
695564386,2191,1430,move,,0,0
695564394,2193,1427,move,,0,0
695564402,2195,1425,move,,0,0
695564410,2197,1424,move,,0,0
695564418,2198,1423,move,,0,0
695564426,2199,1423,move,,0,0
695564434,2199,1422,move,,0,0
695564442,2200,1421,move,,0,0
695564458,2201,1420,move,,0,0
695564466,2202,1419,move,,0,0
695564474,2203,1419,move,,0,0
695564482,2203,1418,move,,0,0
695564490,2203,1417,move,,0,0
695564546,2203,1417,move,,0,0
695564642,2204,1417,move,,0,0
695564666,2205,1417,move,,0,0
695564674,2206,1417,move,,0,0
695564682,2207,1417,move,,0,0
695564690,2208,1417,move,,0,0
695564698,2209,1417,move,,0,0
695564706,2213,1417,move,,0,0
695564714,2216,1417,move,,0,0
695564722,2219,1417,move,,0,0
695564730,2222,1418,move,,0,0
695564738,2227,1418,move,,0,0
695564746,2232,1419,move,,0,0
695564754,2236,1419,move,,0,0
695564762,2241,1419,move,,0,0
695564770,2245,1419,move,,0,0
695564778,2248,1419,move,,0,0
695564786,2250,1419,move,,0,0
695564794,2252,1420,move,,0,0
695564802,2254,1421,move,,0,0
695564810,2255,1422,move,,0,0
695564818,2257,1424,move,,0,0
695564826,2258,1426,move,,0,0
695564834,2259,1429,move,,0,0
695564842,2260,1432,move,,0,0
695564850,2261,1436,move,,0,0
695564858,2262,1439,move,,0,0
695564866,2262,1443,move,,0,0
695564874,2262,1449,move,,0,0
695564882,2264,1456,move,,0,0
695564890,2264,1462,move,,0,0
695564898,2264,1468,move,,0,0
695564906,2264,1475,move,,0,0
695564914,2264,1479,move,,0,0
695564922,2264,1482,move,,0,0
695564930,2264,1485,move,,0,0
695564938,2264,1486,move,,0,0
695564946,2264,1487,move,,0,0
695564954,2264,1488,move,,0,0
695565146,2264,1488,click_down,left,0,0
695565234,2264,1488,click_up,left,0,0
695565298,2264,1488,move,,0,0
695565306,2263,1486,move,,0,0
695565314,2261,1484,move,,0,0
695565322,2259,1481,move,,0,0
695565330,2256,1477,move,,0,0
695565338,2253,1472,move,,0,0
695565346,2249,1467,move,,0,0
695565354,2245,1462,move,,0,0
695565362,2242,1457,move,,0,0
695565370,2240,1452,move,,0,0
695565378,2236,1447,move,,0,0
695565386,2233,1442,move,,0,0
695565394,2231,1439,move,,0,0
695565402,2229,1435,move,,0,0
695565410,2228,1432,move,,0,0
695565418,2227,1430,move,,0,0
695565426,2226,1428,move,,0,0
695565434,2225,1425,move,,0,0
695565442,2223,1422,move,,0,0
695565450,2220,1419,move,,0,0
695565458,2217,1417,move,,0,0
695565466,2215,1413,move,,0,0
695565474,2211,1411,move,,0,0
695565482,2209,1410,move,,0,0
695565490,2207,1408,move,,0,0
695565498,2205,1407,move,,0,0
695565506,2203,1406,move,,0,0
695565514,2201,1405,move,,0,0
695565522,2199,1405,move,,0,0
695565530,2197,1404,move,,0,0
695565538,2196,1404,move,,0,0
695565546,2195,1404,move,,0,0
695565674,2195,1403,move,,0,0
695565778,2195,1403,click_down,right,0,0
695565882,2195,1403,click_up,right,0,0
695566106,2195,1402,move,,0,0
695566114,2196,1401,move,,0,0
695566122,2198,1400,move,,0,0
695566130,2200,1398,move,,0,0
695566138,2202,1396,move,,0,0
695566146,2206,1394,move,,0,0
695566154,2208,1391,move,,0,0
695566162,2211,1388,move,,0,0
695566170,2215,1386,move,,0,0
695566178,2219,1384,move,,0,0
695566186,2223,1383,move,,0,0
695566194,2226,1380,move,,0,0
695566202,2229,1379,move,,0,0
695566210,2233,1378,move,,0,0
695566218,2236,1376,move,,0,0
695566226,2239,1375,move,,0,0
695566234,2243,1373,move,,0,0
695566242,2246,1371,move,,0,0
695566250,2248,1369,move,,0,0
695566258,2251,1368,move,,0,0
695566266,2254,1366,move,,0,0
695566274,2256,1365,move,,0,0
695566282,2256,1364,move,,0,0
695566290,2257,1364,move,,0,0
695566298,2258,1364,move,,0,0
695566306,2258,1364,click_down,left,0,0
695566378,2258,1364,click_up,left,0,0
695566434,2258,1364,move,,0,0
695566442,2258,1365,move,,0,0
695566450,2258,1366,move,,0,0
695566458,2258,1367,move,,0,0
695566466,2258,1367,move,,0,0
695566658,2258,1368,move,,0,0
695566674,2259,1369,move,,0,0
695566682,2260,1370,move,,0,0
695566690,2262,1371,move,,0,0
695566698,2264,1372,move,,0,0
695566706,2266,1373,move,,0,0
695566714,2268,1374,move,,0,0
695566722,2269,1375,move,,0,0
695566730,2270,1375,move,,0,0
695566738,2270,1375,move,,0,0
695566746,2271,1375,move,,0,0
695566754,2272,1375,move,,0,0
695566770,2273,1375,move,,0,0
695566794,2274,1375,move,,0,0
695566962,2274,1375,move,,0,0
695566970,2272,1375,move,,0,0
695566978,2270,1375,move,,0,0
695566986,2267,1376,move,,0,0
695566994,2262,1377,move,,0,0
695567002,2258,1378,move,,0,0
695567010,2253,1378,move,,0,0
695567018,2249,1378,move,,0,0
695567026,2243,1378,move,,0,0
695567034,2235,1378,move,,0,0
695567042,2223,1378,move,,0,0
695567050,2208,1378,move,,0,0
695567058,2190,1374,move,,0,0
695567066,2167,1369,move,,0,0
695567074,2139,1363,move,,0,0
695567083,2103,1354,move,,0,0
695567090,2062,1342,move,,0,0
695567098,2026,1333,move,,0,0
695567106,1993,1324,move,,0,0
695567114,1965,1316,move,,0,0
695567122,1944,1311,move,,0,0
695567131,1928,1308,move,,0,0
695567139,1916,1305,move,,0,0
695567147,1907,1303,move,,0,0
695567154,1903,1302,move,,0,0
695567162,1901,1301,move,,0,0
695567170,1900,1301,move,,0,0
695567178,1899,1301,move,,0,0
695567202,1899,1300,move,,0,0
695567394,1898,1300,move,,0,0
695567402,1897,1300,move,,0,0
695567410,1896,1300,move,,0,0
695567418,1895,1300,move,,0,0
695567498,1895,1300,move,,0,0
695567506,1895,1299,move,,0,0
695567514,1894,1299,move,,0,0
695567523,1893,1297,move,,0,0
695567530,1892,1293,move,,0,0
695567539,1891,1289,move,,0,0
695567546,1891,1284,move,,0,0
695567554,1889,1280,move,,0,0
695567562,1888,1275,move,,0,0
695567570,1886,1270,move,,0,0
695567578,1883,1265,move,,0,0
695567586,1881,1262,move,,0,0
695567594,1879,1261,move,,0,0
695567602,1878,1260,move,,0,0
695568002,1880,1260,move,,0,0
695568010,1891,1259,move,,0,0
695568019,1903,1255,move,,0,0
695568026,1918,1254,move,,0,0
695568034,1930,1251,move,,0,0
695568042,1940,1249,move,,0,0
695568050,1949,1248,move,,0,0
695568058,1955,1247,move,,0,0
695568066,1959,1245,move,,0,0
695568074,1962,1244,move,,0,0
695568082,1963,1244,move,,0,0
695568106,1962,1244,move,,0,0
695568114,1960,1243,move,,0,0
695568122,1956,1241,move,,0,0
695568131,1953,1239,move,,0,0
695568138,1950,1235,move,,0,0
695568147,1944,1231,move,,0,0
695568154,1937,1227,move,,0,0
695568162,1929,1223,move,,0,0
695568170,1920,1217,move,,0,0
695568178,1911,1211,move,,0,0
695568186,1900,1205,move,,0,0
695568194,1891,1200,move,,0,0
695568202,1882,1196,move,,0,0
695568210,1873,1191,move,,0,0
695568218,1864,1188,move,,0,0
695568226,1856,1186,move,,0,0
695568234,1849,1184,move,,0,0
695568242,1843,1183,move,,0,0
695568251,1838,1183,move,,0,0
695568258,1835,1183,move,,0,0
695568267,1833,1183,move,,0,0
695568274,1831,1183,move,,0,0
695568282,1830,1183,move,,0,0
695568290,1830,1183,move,,0,0
695568298,1829,1183,move,,0,0
695568306,1828,1183,move,,0,0
695568314,1827,1183,move,,0,0
695568322,1826,1183,move,,0,0
695568458,1825,1183,move,,0,0
695568466,1824,1183,move,,0,0
695568474,1821,1184,move,,0,0
695568482,1818,1187,move,,0,0
695568490,1813,1191,move,,0,0
695568498,1807,1197,move,,0,0
695568506,1800,1202,move,,0,0
695568514,1793,1210,move,,0,0
695568522,1783,1219,move,,0,0
695568530,1774,1230,move,,0,0
695568538,1764,1245,move,,0,0
695568546,1752,1260,move,,0,0
695568554,1739,1275,move,,0,0
695568562,1723,1293,move,,0,0
695568570,1704,1312,move,,0,0
695568578,1687,1331,move,,0,0
695568586,1669,1347,move,,0,0
695568594,1654,1362,move,,0,0
695568602,1640,1378,move,,0,0
695568610,1627,1391,move,,0,0
695568618,1615,1404,move,,0,0
695568626,1606,1413,move,,0,0
695568634,1598,1422,move,,0,0
695568642,1593,1430,move,,0,0
695568650,1589,1435,move,,0,0
695568658,1586,1438,move,,0,0
695568666,1584,1442,move,,0,0
695568674,1583,1442,move,,0,0
695568682,1583,1443,move,,0,0
695568690,1583,1444,move,,0,0
695568746,1583,1445,move,,0,0
695568762,1583,1446,move,,0,0
695568778,1583,1447,move,,0,0
695568786,1583,1448,move,,0,0
695568794,1582,1448,move,,0,0
695568802,1581,1448,move,,0,0
695568810,1580,1449,move,,0,0
695568818,1578,1449,move,,0,0
695568826,1576,1449,move,,0,0
695568834,1574,1449,move,,0,0
695568842,1571,1450,move,,0,0
695568850,1568,1450,move,,0,0
695568859,1565,1450,move,,0,0
695568866,1560,1451,move,,0,0
695568874,1556,1451,move,,0,0
695568882,1551,1451,move,,0,0
695568890,1545,1451,move,,0,0
695568898,1537,1453,move,,0,0
695568906,1530,1454,move,,0,0
695568914,1524,1455,move,,0,0
695568922,1519,1457,move,,0,0
695568930,1516,1458,move,,0,0
695568938,1512,1459,move,,0,0
695568946,1509,1460,move,,0,0
695568954,1506,1462,move,,0,0
695568962,1502,1464,move,,0,0
695568970,1498,1467,move,,0,0
695568978,1492,1471,move,,0,0
695568986,1487,1475,move,,0,0
695568994,1482,1479,move,,0,0
695569002,1477,1481,move,,0,0
695569010,1474,1483,move,,0,0
695569018,1469,1487,move,,0,0
695569026,1465,1490,move,,0,0
695569034,1462,1494,move,,0,0
695569042,1460,1497,move,,0,0
695569050,1456,1501,move,,0,0
695569058,1454,1504,move,,0,0
695569066,1452,1507,move,,0,0
695569074,1449,1510,move,,0,0
695569082,1447,1512,move,,0,0
695569090,1446,1514,move,,0,0
695569098,1445,1515,move,,0,0
695569106,1445,1515,move,,0,0
695569114,1445,1516,move,,0,0
695569122,1445,1517,move,,0,0
695569130,1445,1518,move,,0,0
695569138,1445,1519,move,,0,0
695569146,1447,1520,move,,0,0
695569154,1449,1520,move,,0,0
695569162,1451,1520,move,,0,0
695569170,1452,1521,move,,0,0
695569178,1454,1521,move,,0,0
695569186,1456,1521,move,,0,0
695569194,1458,1522,move,,0,0
695569202,1460,1522,move,,0,0
695569210,1462,1523,move,,0,0
695569218,1462,1523,move,,0,0
695569226,1464,1524,move,,0,0
695569234,1465,1524,move,,0,0
695569242,1466,1524,move,,0,0
695569250,1466,1525,move,,0,0
695569258,1466,1525,move,,0,0
695569266,1464,1526,move,,0,0
695569274,1460,1529,move,,0,0
695569282,1451,1532,move,,0,0
695569290,1440,1536,move,,0,0
695569298,1429,1541,move,,0,0
695569306,1419,1545,move,,0,0
695569314,1408,1548,move,,0,0
695569322,1400,1551,move,,0,0
695569330,1391,1554,move,,0,0
695569338,1384,1555,move,,0,0
695569346,1378,1557,move,,0,0
695569354,1371,1558,move,,0,0
695569362,1367,1559,move,,0,0
695569370,1364,1559,move,,0,0
695569378,1360,1560,move,,0,0
695569386,1358,1560,move,,0,0
695569394,1356,1560,move,,0,0
695569402,1356,1560,move,,0,0
695569410,1355,1560,move,,0,0
695569418,1354,1560,move,,0,0
695569426,1353,1560,move,,0,0
695569434,1352,1560,move,,0,0
695569506,1351,1560,move,,0,0
695569546,1351,1560,click_down,left,0,0
695569619,1351,1560,click_up,left,0,0
695569690,1351,1560,move,,0,0
695569698,1351,1560,move,,0,0
695569714,1351,1560,move,,0,0
695569723,1352,1560,move,,0,0
695569754,1353,1560,move,,0,0
695569762,1354,1559,move,,0,0
695569770,1355,1559,move,,0,0
695569778,1355,1558,move,,0,0
695569786,1357,1557,move,,0,0
695569794,1359,1557,move,,0,0
695569802,1361,1556,move,,0,0
695569810,1365,1555,move,,0,0
695569818,1369,1555,move,,0,0
695569826,1374,1555,move,,0,0
695569834,1380,1555,move,,0,0
695569842,1386,1555,move,,0,0
695569850,1396,1555,move,,0,0
695569858,1406,1555,move,,0,0
695569866,1418,1555,move,,0,0
695569874,1430,1555,move,,0,0
695569882,1442,1555,move,,0,0
695569890,1454,1555,move,,0,0
695569898,1466,1555,move,,0,0
695569906,1478,1555,move,,0,0
695569914,1488,1555,move,,0,0
695569922,1498,1555,move,,0,0
695569930,1509,1553,move,,0,0
695569938,1519,1553,move,,0,0
695569946,1529,1553,move,,0,0
695569954,1539,1553,move,,0,0
695569962,1547,1553,move,,0,0
695569970,1555,1552,move,,0,0
695569978,1562,1552,move,,0,0
695569986,1568,1551,move,,0,0
695569994,1573,1551,move,,0,0
695570002,1577,1551,move,,0,0
695570010,1580,1551,move,,0,0
695570018,1585,1549,move,,0,0
695570026,1588,1549,move,,0,0
695570034,1593,1549,move,,0,0
695570042,1596,1549,move,,0,0
695570050,1599,1549,move,,0,0
695570058,1602,1548,move,,0,0
695570066,1604,1548,move,,0,0
695570074,1607,1548,move,,0,0
695570082,1611,1548,move,,0,0
695570090,1614,1548,move,,0,0
695570098,1618,1548,move,,0,0
695570107,1623,1549,move,,0,0
695570114,1627,1549,move,,0,0
695570122,1632,1550,move,,0,0
695570130,1635,1550,move,,0,0
695570138,1638,1551,move,,0,0
695570146,1642,1551,move,,0,0
695570154,1644,1552,move,,0,0
695570162,1646,1552,move,,0,0
695570170,1648,1553,move,,0,0
695570178,1650,1554,move,,0,0
695570186,1652,1555,move,,0,0
695570194,1654,1556,move,,0,0
695570202,1657,1556,move,,0,0
695570210,1660,1557,move,,0,0
695570218,1664,1558,move,,0,0
695570226,1667,1558,move,,0,0
695570234,1670,1559,move,,0,0
695570242,1672,1559,move,,0,0
695570250,1674,1559,move,,0,0
695570258,1676,1559,move,,0,0
695570266,1678,1559,move,,0,0
695570274,1679,1559,move,,0,0
695570362,1679,1559,click_down,left,0,0
695570434,1679,1559,click_up,left,0,0
695570531,1679,1559,move,,0,0
695570539,1678,1559,move,,0,0
695570546,1676,1556,move,,0,0
695570554,1674,1552,move,,0,0
695570562,1669,1545,move,,0,0
695570570,1663,1534,move,,0,0
695570578,1655,1521,move,,0,0
695570586,1645,1504,move,,0,0
695570594,1631,1484,move,,0,0
695570602,1613,1456,move,,0,0
695570610,1590,1423,move,,0,0
695570618,1561,1382,move,,0,0
695570626,1530,1337,move,,0,0
695570634,1490,1283,move,,0,0
695570642,1444,1225,move,,0,0
695570650,1394,1167,move,,0,0
695570658,1341,1108,move,,0,0
695570666,1290,1057,move,,0,0
695570674,1243,1009,move,,0,0
695570682,1203,970,move,,0,0
695570690,1172,942,move,,0,0
695570698,1146,917,move,,0,0
695570706,1127,901,move,,0,0
695570714,1112,889,move,,0,0
695570722,1099,879,move,,0,0
695570730,1088,870,move,,0,0
695570738,1079,862,move,,0,0
695570746,1070,856,move,,0,0
695570754,1061,850,move,,0,0
695570762,1052,844,move,,0,0
695570770,1043,838,move,,0,0
695570778,1034,830,move,,0,0
695570786,1027,825,move,,0,0
695570794,1017,819,move,,0,0
695570802,1008,811,move,,0,0
695570810,999,805,move,,0,0
695570818,988,797,move,,0,0
695570826,977,791,move,,0,0
695570834,963,783,move,,0,0
695570842,946,774,move,,0,0
695570850,929,766,move,,0,0
695570858,911,758,move,,0,0
695570866,892,751,move,,0,0
695570874,876,744,move,,0,0
695570882,859,738,move,,0,0
695570890,843,733,move,,0,0
695570898,826,726,move,,0,0
695570906,810,719,move,,0,0
695570914,791,711,move,,0,0
695570922,770,702,move,,0,0
695570930,744,692,move,,0,0
695570938,719,685,move,,0,0
695570946,694,677,move,,0,0
695570954,666,671,move,,0,0
695570962,642,665,move,,0,0
695570970,618,660,move,,0,0
695570978,595,656,move,,0,0
695570986,572,653,move,,0,0
695570994,554,649,move,,0,0
695571002,542,646,move,,0,0
695571010,533,643,move,,0,0
695571018,528,641,move,,0,0
695571026,523,637,move,,0,0
695571034,518,632,move,,0,0
695571042,510,624,move,,0,0
695571050,503,615,move,,0,0
695571058,493,604,move,,0,0
695571066,480,591,move,,0,0
695571074,465,577,move,,0,0
695571082,450,562,move,,0,0
695571090,430,548,move,,0,0
695571098,408,532,move,,0,0
695571106,392,520,move,,0,0
695571114,377,509,move,,0,0
695571122,362,499,move,,0,0
695571130,349,489,move,,0,0
695571138,336,481,move,,0,0
695571146,323,471,move,,0,0
695571154,310,463,move,,0,0
695571162,295,453,move,,0,0
695571170,280,445,move,,0,0
695571178,267,437,move,,0,0
695571186,257,431,move,,0,0
695571194,248,426,move,,0,0
695571202,241,424,move,,0,0
695571210,238,423,move,,0,0
695571218,236,422,move,,0,0
695571226,235,422,move,,0,0
695571234,234,422,move,,0,0
695571242,233,422,move,,0,0
695571258,232,422,move,,0,0
695571274,231,422,move,,0,0
695571282,230,422,move,,0,0
695571290,229,423,move,,0,0
695571298,226,425,move,,0,0
695571306,224,429,move,,0,0
695571314,222,432,move,,0,0
695571322,220,437,move,,0,0
695571330,217,440,move,,0,0
695571338,215,445,move,,0,0
695571346,213,448,move,,0,0
695571354,210,452,move,,0,0
695571362,208,454,move,,0,0
695571370,206,456,move,,0,0
695571378,205,458,move,,0,0
695571386,203,461,move,,0,0
695571394,202,464,move,,0,0
695571402,201,467,move,,0,0
695571410,200,469,move,,0,0
695571418,199,472,move,,0,0
695571426,198,474,move,,0,0
695571434,198,477,move,,0,0
695571442,198,479,move,,0,0
695571450,196,483,move,,0,0
695571458,195,485,move,,0,0
695571466,195,487,move,,0,0
695571474,194,489,move,,0,0
695571483,193,492,move,,0,0
695571490,191,495,move,,0,0
695571498,189,499,move,,0,0
695571506,185,502,move,,0,0
695571514,183,505,move,,0,0
695571522,180,508,move,,0,0
695571530,178,510,move,,0,0
695571538,176,512,move,,0,0
695571546,175,513,move,,0,0
695571554,174,514,move,,0,0
695571562,174,515,move,,0,0
695571570,173,515,move,,0,0
695571698,173,515,move,,0,0
695571706,172,512,move,,0,0
695571714,172,506,move,,0,0
695571722,171,499,move,,0,0
